iteration,time,US-AK,US-AL,US-AR,US-AZ,US-CA,US-CO,US-CT,US-DC,US-DE,US-FL,US-GA,US-HI,US-IA,US-ID,US-IL,US-IN,US-KS,US-KY,US-LA,US-MA,US-MD,US-ME,US-MI,US-MN,US-MO,US-MS,US-MT,US-NC,US-ND,US-NE,US-NH,US-NJ,US-NM,US-NV,US-NY,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VA,US-VT,US-WA,US-WI,US-WV,US-WY
1,2012-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.96588548632663,0.0,891.0681189576853,113.39584100961461,0.0,24.688416822716697,0.0,0.0,0.0,0.0,0.0,0.0,86.28084746949904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.4009904044294,0.0,0.0
2,2012-01-03 11:00:00,2.2732613430103465E-4,5.640484109698167E-4,0.014772754213608031,0.001842651946663649,0.006906032209786754,0.0019656406073811092,3.767130909333349E-4,5.761051576511764E-4,4.25134010849617E-5,0.005433769082144572,0.00324845714672326,8.428341569789007E-4,30.24886878035959,2.0458623075012364E-4,441.20742956301723,56.25189527172028,0.017965556532590618,12.259784006309951,4.8689036770409154E-4,0.0011796989240234763,8.813182625128007E-4,1.0341920723864634E-4,0.04128257868226333,0.04270572963590528,42.83241832086919,1.4386049802499916E-4,1.1650608086826952E-4,0.0016879404899534413,8.676391044515997E-5,0.008996041802704465,1.7694942309586894E-4,0.0015361049758963062,3.5686385635735717E-4,0.0014245107089971164,0.0034541875367803646,0.03265963116608502,0.0015999204025765722,6.764875437091497E-4,0.001884550983664948,2.095140711334386E-4,5.016684862510725E-4,0.0028066223447001867,0.006997489020374559,0.00488978440835709,9.154158279823636E-4,0.002938438782800126,7.852877819696561E-5,0.001354062003343406,49.81599496126448,8.579254728458408E-4,7.566268983723125E-5
3,2012-01-04 11:00:00,0.021886797153149725,0.08665203906852725,2.9060329247513303,0.16475666374031644,0.6833454647931546,0.1795556583056902,0.044138693101179294,0.03683388231364521,0.008114680608196914,0.5209583451664493,0.2801435563297004,0.08112557797778715,46.09231601293036,0.023090101479270736,500.57046735318164,83.60242561076922,3.5481235499805868,20.66675154816174,0.05685608753782307,0.11134381638775971,0.0841405228205392,0.010274751049433163,8.003222476706494,8.301715555296008,69.79622567432203,0.017362897087219203,0.01101698027993529,0.15610563861259544,0.011282199767522823,1.7603116100461722,0.017811581112042358,0.14485222540690834,0.04260863733287279,0.07429670837204619,0.3255035144448401,6.301974227867836,0.285837126445476,0.06785200671906784,0.18881769440342788,0.01883938522121877,0.07072812423149061,0.5497619114600486,1.2853245285235335,0.45863546736125815,0.09080237230682582,0.44572587020181964,0.009494167925732724,0.12932717195263582,76.08671888546512,0.16619118909149047,0.010642808950137143
4,2012-01-05 11:00:00,0.012514674098148592,0.05051422430788784,4.278806521722803,0.09401729641899119,0.39202388909691743,0.1056271078553895,0.025453476876831627,0.020463338050833814,0.004695021265141038,0.29790426751255056,0.16037850740750495,0.04597141149891716,53.54453402121265,0.013263699549599228,526.6243036995296,96.42903012166639,5.239437125408256,24.639454195530945,0.034989807017218974,0.06394324553014423,0.04849049403374165,0.00592604592002255,11.778272397180245,12.246573400819784,82.45351896009606,0.011216472134162773,0.006352529313872089,0.090995446799184,0.01168265955584572,2.5995212274918926,0.010250698960481665,0.08319934010507742,0.02444443520301563,0.04183157200184738,0.1869646780252732,9.244713702086777,0.37728363880406374,0.0389309596337413,0.11334068063262591,0.01081139634137637,0.04067510888227463,0.8112264590926554,1.8249260882308098,0.2649090845464308,0.05172361099235534,0.5502128501039041,0.005463428406906719,0.07420328175566561,88.42885514163851,0.22965041121641216,0.006623527795191648
5,2012-01-06 11:00:00,0.05686398785607569,0.2592035962974208,6.382057758992134,0.4217952034391406,1.7804122055552045,0.586782818660695,0.11745678606418825,0.09028226485604295,0.022168648015271186,1.3512637794709401,0.741329898306124,0.21035511515925515,62.186037839121056,0.06113331640158329,560.8100628144239,110.7255003859686,7.950528542887283,29.509561225987188,0.23348289495970448,0.2887051695210168,0.2268815766443217,0.02700878917993869,18.40276254826769,18.806970524693355,97.75808558291307,0.09008371078111597,0.029150853477937395,0.4575336131860098,0.2221315903120485,4.027097762055688,0.04668650920013315,0.3755959367757741,0.11156122889471862,0.18300054571292135,0.8441560387352207,14.36705979453264,0.7960416736037013,0.1770366136592169,0.6686194304063003,0.04866559356946507,0.18928252781149735,1.370417715538658,2.975945191986777,1.2581455469270224,0.2342586270826006,1.101688792253289,0.024934544401937542,0.3358890455211059,102.66110282609161,0.44333811863657957,0.04749248847644702
6,2012-01-07 11:00:00,0.04540078789452168,0.2564266725503846,8.717876701516042,0.3320182168433826,1.4292306691161272,0.6744600645700811,0.09634886962953998,0.06780113414267337,0.018650056204719982,1.0775524450220348,0.6233953516027534,0.1663451127323715,71.13841327341538,0.049797742211790744,597.4829806779079,125.25062758075411,11.059309053489669,34.62749510844877,0.3264759186515245,0.23100394352425857,0.19556010185125286,0.02194119622987917,25.89997445348851,26.229412082480934,113.8250296448967,0.14314555940184145,0.023904468473122692,0.45370972513582675,0.499306589811237,5.663914827936502,0.03776338247204403,0.3008040544930424,0.09017013985599605,0.13773473192093735,0.6760821983889107,20.0256035042357,1.169154129265664,0.14230836055162321,0.831948101222106,0.03879311126693016,0.15573756036194322,2.037507045098043,4.0672534159285325,1.121991016306765,0.18541595136564987,1.4063871811827187,0.020198490870455978,0.2689118076887865,117.34028648610176,0.6524863483213503,0.070402461075428
7,2012-01-08 11:00:00,0.10347383192308758,0.5664686646444899,11.53009265855597,0.7529506397929813,3.254242635661792,1.4333390552672707,0.22036002486975895,0.1526689983196034,0.044355941054721244,2.4567063732476413,1.3969962958955346,0.3809022988671947,80.99451069046216,0.11420414586196376,639.4752234354338,140.99221909322233,14.832239545511499,40.381245786832174,0.6691015004936867,0.5247014191818377,0.44894389837825727,0.050020617994034657,35.472063524245534,35.45699923598173,131.72029713118738,0.2957482489482608,0.058437323564640035,0.9908044461115613,0.9539331626141061,7.713853997650884,0.08601811036222691,0.6917789516363481,0.20776148425502894,0.3112608124059117,1.5517391217685803,27.30462302373411,1.8506371254474598,0.32417884012450515,1.7332407729894757,0.08805122599078635,0.3610740407815656,2.9279690360662993,5.70159386795708,2.5072784637027423,0.42439835134179676,2.211615779701807,0.04600636648668766,0.611528737917615,133.47607357894105,0.9986387039121608,0.14451437709000137
8,2012-01-09 11:00:00,0.09307943248328665,0.6227886794296462,14.515358784497796,0.6620623212664241,2.9454086475756474,1.7508329415198218,0.20544240670979033,0.1256930577257557,0.04623784058045425,2.2121105684077875,1.3218203601554686,0.33967151339850865,91.18498889140264,0.10624622562149702,683.5331962895198,157.00010338235074,18.972231913006564,46.3349809197728,0.8937542399148966,0.4720682529041273,0.4621767320720222,0.04604334120341424,45.95940333597611,45.51841870938295,150.2823915867962,0.42864168622804455,0.06386631767855211,1.0916872019304766,1.5152262494902788,9.978333267473097,0.07861972355056439,0.6446800532434755,0.19579621689166102,0.25779358851584794,1.438303490756879,35.08936176033198,2.471859102000757,0.29403043357776165,2.1852645949161795,0.0788186308539511,0.34783958917621643,3.952067144976991,7.227313947627002,2.548241333277994,0.38286376080351564,2.7241381294267226,0.042092678478272354,0.5510779506552049,150.0873065845015,1.3389605173097252,0.2012806813169005
9,2012-01-10 11:00:00,0.16670850630130107,1.0608116112073436,18.024942365987844,1.1876014569400166,5.266722555579243,2.903232839719428,0.36634792393413995,0.2289968573544291,0.08492857028596434,3.9674250410026524,2.3283114435689063,0.6107498641149549,102.50881449136185,0.19022973927552894,733.6391425598866,174.59598338952617,23.858272370195557,53.03812666706422,1.426489652568648,0.8442720173802221,0.8311589905924117,0.08222308892266263,58.89461461481213,57.658901688658865,171.01447496679225,0.6896475307660649,0.12144904715113809,1.8578869541120668,2.301277483225882,12.723926959644261,0.14034675316495102,1.1694405496471634,0.35424509111091634,0.46958267238173124,2.603367527285172,44.77060744743085,3.4618030306177148,0.5256967034684397,3.5468274136624935,0.14106320110566203,0.627228540624356,5.246346864046903,9.39309565188409,4.454480383245859,0.6911438431151806,3.849419428626954,0.07517534713616945,0.9856123640524507,168.53575151923073,1.8447745161114788,0.3226559349953869
10,2012-01-11 11:00:00,0.1581987446304833,1.2018568740581292,21.802194487366165,1.0982068867511023,5.0296582296670715,3.5676873497490327,0.3618046310975096,0.19864280822274485,0.09716616030888794,3.7789969533014522,2.3236795150712246,0.574630583959409,114.60629752689931,0.1881492421798587,787.2776013722823,193.14177972416033,29.278996936454586,60.16785287607064,1.8329888190188037,0.8015902974531223,0.928054406580829,0.08009517361293231,73.25774883040482,71.06623252700703,193.1205783084247,0.9400139386589638,0.14970290254078594,2.120716011005567,3.24343729792891,15.791249201313377,0.13539593466436683,1.181252738704211,0.360841900894015,0.40921331826725516,2.6062492357370513,55.28710934467929,4.397353314240378,0.5032215164548066,4.408103830717126,0.1331687647809438,0.6503888095453678,6.737130553544385,11.469188859958853,4.789682566650132,0.6659808262099072,4.653882411180197,0.07287888043314279,0.9367667438032338,188.17473851926982,2.3562286573305626,0.4284018141646063
