iteration,time,US-AK,US-AL,US-AR,US-AZ,US-CA,US-CO,US-CT,US-DC,US-DE,US-FL,US-GA,US-HI,US-IA,US-ID,US-IL,US-IN,US-KS,US-KY,US-LA,US-MA,US-MD,US-ME,US-MI,US-MN,US-MO,US-MS,US-MT,US-NC,US-ND,US-NE,US-NH,US-NJ,US-NM,US-NV,US-NY,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VA,US-VT,US-WA,US-WI,US-WV,US-WY
1,2012-01-01 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,26.030006950560043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.409023664695287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.56969620853664,0.0,0.0,346.0122025273168,0.0,0.0,0.0,76.547110683607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29551171321369,0.0,0.0,0.0,0.0
2,2012-01-03 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,18.40384427813289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.187582865484893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.85574466998211,0.0,0.0,244.63645946177797,0.0,0.0,0.0,54.12073437449382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.865092267880172,0.0,0.0,0.0,0.0
3,2012-01-04 11:00:00,0.005147151838257095,0.02037689723432606,0.007469813001951495,0.038745759780325746,0.16068687606597115,0.042226304423853646,18.236871182173683,0.008667313568590166,0.22490311818217204,0.12251292049775671,0.06588204102563552,0.019083575140858563,0.010998293895410238,0.0054296817541890936,0.07740589962892341,0.019464141524459164,0.006289876263752929,0.009412734750314716,0.013366900437257606,11.108524843664618,1.5420201533726128,0.0024157974548974417,0.034607778853695335,0.027038156921714577,0.02401829739394762,0.004081338067875992,0.002590363923869747,0.036705502740539485,0.0026479176033892674,0.005189306557413062,0.25909515059513727,27.46896732402224,0.010019726005246624,0.017475133598396374,216.79315235654457,1.2161625889986938,0.01304344286928145,0.01595523652039062,53.85371583449166,0.31274311102458385,0.01663234378451542,0.0026717252287864757,0.022717047348831638,0.10784449759010258,0.021355687673896114,0.02947552296714329,5.417372992120741,0.030410741835141142,0.02002430685422165,0.3021921171960804,0.002502331971157526
4,2012-01-05 11:00:00,0.005771173133639236,0.022857543042712328,0.0083988238486305,0.04343950060274674,0.18045909739252472,0.04727349116448969,19.183251432274727,0.009606066663580744,0.42858323227031847,0.13738807536018768,0.07382908001139492,0.021295641340998567,0.012350452433114495,0.006095368829018326,0.08685797952457776,0.0218714033960768,0.0070654906733872615,0.010584007768317267,0.01502738789411256,12.537325670982465,2.93322278122761,0.0027193194366620984,0.038916140842757664,0.030350260928443742,0.02698274069899324,0.004593673440718499,0.002914104687807011,0.04123918570733612,0.0029739700202083418,0.005827210823221252,0.4921597451024273,30.459408286699027,0.011248877079545373,0.01950120968973325,205.9949342398998,2.29855177208289,0.014656489417840748,0.01791809769428845,56.81837713900404,0.5946670034747765,0.018668922525380764,0.003001239138958216,0.0255217308017789,0.12113785045366893,0.02390712925705252,0.03312471234074744,5.3591454108496634,0.034162603191470346,0.022495012480472882,0.5739686004808003,0.002806041079350237
5,2012-01-06 11:00:00,0.010797176665500448,0.04356402394604701,0.016029718955421667,0.08068632344138685,0.33796373135450114,0.08799248744951865,20.15175131438865,0.029035946011863073,0.6197134031179783,0.2568183167329716,0.13720535244946022,0.039846758009722434,0.023477605594679284,0.01150759485361168,0.16147200318583857,0.057539717733178015,0.013667347800493833,0.028517626795064633,0.028521677305726554,13.942546407946532,4.228717931734495,0.008598068457750236,0.08429120637775421,0.056451716636309004,0.0505437668553965,0.009048733954331376,0.0054971558186946694,0.07711053944799469,0.005613708948815134,0.011101110286228752,0.711015392092506,33.33540579784894,0.021099705562117627,0.035587388111541635,199.65884415734502,3.3448144574674963,0.027759258092297734,0.03358082710417901,59.86925482765165,0.8584534389873031,0.03543546558799367,0.005696205464690536,0.047912010067703896,0.22627445079073322,0.04458911615037976,0.07741645740802357,5.359477860760885,0.06387543161650411,0.04260286079316864,0.8242325305882838,0.005336336635128347
6,2012-01-07 11:00:00,0.012786309057922876,0.052527773674005726,0.01938954850540072,0.09488576863900801,0.40118888234481825,0.1035607091029423,20.97737834091501,0.056027534507483066,0.8069519951395644,0.30392786622687273,0.1613736287063955,0.04700253078789926,0.028265235837507847,0.013761588362072264,0.19018272015985083,0.09994326126175494,0.016724435883657997,0.050340465941242696,0.03431787471200735,15.256751707958642,5.476148604955872,0.0169707917865962,0.12228142107124022,0.06654348602745068,0.06002627100740828,0.011269357141359954,0.006579675480745288,0.09142554390487884,0.006714668292109608,0.013390593618784287,0.9224822902247464,35.9289464406126,0.025076438212198033,0.04098493919569611,194.69383089921962,4.367024140916942,0.03332121957787182,0.03988985553528634,62.51912582377119,1.113209475271225,0.04258603339297394,0.006849478337865951,0.05702190043242116,0.2679631912119963,0.052581330372636986,0.12173843635421246,5.350643456992605,0.07572103855300252,0.05112641529028292,1.0601693684593345,0.006418976956309472
7,2012-01-08 11:00:00,0.017443969499799858,0.07282485055937161,0.026940988652724634,0.12859668521856102,0.5481452357374388,0.14055562190554013,21.677572683728812,0.09842921154413192,0.9954604775892706,0.4143319150221174,0.21881985890601927,0.06403259114895736,0.039111636365395594,0.01893463048835065,0.2584597360661884,0.16944583803767327,0.023491884647290552,0.08609260100933566,0.04746184417148146,16.52495053009783,6.720012171861887,0.03032761524971694,0.19067083228813825,0.09035324483049374,0.08204647106271519,0.016077938487414505,0.009056607913998345,0.12512415577611083,0.009236235184080387,0.018576846483294055,1.1353007365212058,38.31549114922796,0.0342956885352176,0.054626894680009,190.43522041189266,5.419381358032783,0.04597903459538198,0.054536701342095546,64.83416937151163,1.3683103964969172,0.05884873776074041,0.009468062092209382,0.07834021889105205,0.36527187733497507,0.07149026100334892,0.1971922269511466,5.327510849928866,0.10331130917855297,0.07065962316537461,1.2926855645460689,0.008880738485006891
8,2012-01-09 11:00:00,0.02011302709879512,0.08563707925154215,0.03179676102735807,0.1470383168710958,0.6335409109182776,0.1609227213993534,22.264694643375275,0.14691606303304353,1.1829772381848926,0.47729826451872115,0.2503611010436557,0.07357925792416654,0.04589927773789767,0.022071331955854992,0.29738071215170214,0.2467470886135883,0.028080192772996473,0.12647505473176426,0.05570502158681202,17.733140393323577,7.9416971267132075,0.04633569470715175,0.25807404498979136,0.10361303762413317,0.09489465692919453,0.019592612140639228,0.010573491696591582,0.14557343013893254,0.01076215345684713,0.021882087784539872,1.3459991001508278,40.49599790041357,0.0396734749710393,0.061105767457842915,186.59586236492828,6.468817935099913,0.05379420464199453,0.06308349123005481,66.83391045191205,1.619578159501834,0.0689435471198965,0.01110038680568055,0.09160758399680746,0.4209890079763243,0.08202286486445125,0.2757283340988761,5.291123820992132,0.11920566573796224,0.08303402967987444,1.518079917201015,0.010414789676177164
9,2012-01-10 11:00:00,0.024499530974694685,0.10589589840042868,0.039434682752873436,0.17789079286949558,0.7729864815404784,0.1949414996525018,22.76470220652471,0.20619066225125607,1.369634618309239,0.5809262638391933,0.3031526641682985,0.08945669974022673,0.056656282662913185,0.027112289500586473,0.36279750120927734,0.3448710172012761,0.03517459908797073,0.17796438020959343,0.06879775869596749,18.904497342865472,9.14904785794546,0.06666082994706643,0.3493161292917722,0.1256618848647618,0.11586559597095526,0.024926354023175622,0.013009796393297702,0.1795944724994761,0.013210711969974361,0.027116609648152493,1.5569420911546468,42.51441364806082,0.048424307088403805,0.07279466463921849,183.1459928027682,7.534201482310623,0.0662499400145738,0.0770186650854154,68.59963189241064,1.8688742155321871,0.0850053109926442,0.013694037786430137,0.11352516353607321,0.5124859810412147,0.09951616215485001,0.37735717836669425,5.247183635754662,0.14524088900585214,0.10297187881032004,1.7395955510433134,0.012850425743478605
10,2012-01-11 11:00:00,0.027629487071137274,0.12155261016481148,0.04544582076434602,0.19896412078707845,0.873690538967561,0.21832382353867827,23.185985407540382,0.27013943559657,1.5530827247498915,0.6545070173965253,0.33944949465152285,0.1005788536497211,0.06491308310073171,0.03088878849443477,0.41086620073494456,0.4514188522474731,0.04099770666180025,0.23460358345140211,0.07890518709080238,20.02639817000377,10.32432109385826,0.08984931616168013,0.4444932577928467,0.14102519191359839,0.13110980517612061,0.02959367418147929,0.01486175664071693,0.20644552206160857,0.015036507150627841,0.031223625257075213,1.7649700855017167,44.365040884095954,0.0547433713346256,0.07989649154298821,179.99426313175823,8.589872124087703,0.07570776114192182,0.08712051949198243,70.14386409600974,2.1123697840320013,0.09727435279120532,0.01568007131673356,0.131218425514568,0.5777032603631541,0.1116505327298524,0.4841099737365358,5.197769620567614,0.1638962386015405,0.11890255164327321,1.9537704534880902,0.014710246327947521
