iteration,time,US-AK,US-AL,US-AR,US-AZ,US-CA,US-CO,US-CT,US-DC,US-DE,US-FL,US-GA,US-HI,US-IA,US-ID,US-IL,US-IN,US-KS,US-KY,US-LA,US-MA,US-MD,US-ME,US-MI,US-MN,US-MO,US-MS,US-MT,US-NC,US-ND,US-NE,US-NH,US-NJ,US-NM,US-NV,US-NY,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VA,US-VT,US-WA,US-WI,US-WV,US-WY
1,2012-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,60.7366828846401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.621055217622335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.32929115325217,0.0,0.0,807.3618058970724,0.0,0.0,0.0,178.60992492841632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.35619399749861,0.0,0.0,0.0,0.0
2,2012-01-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,38.69037370301425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.41749335346864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.35673148508088,0.0,0.0,514.2915914842122,0.0,0.0,0.0,113.77815114667438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.33007616331834,0.0,0.0,0.0,0.0
3,2012-01-04 12:00:00,0.012010020955933221,0.04754609354676081,0.01742956367122015,0.09040677282076007,0.37493604415393267,0.09852804365565851,53.060449954105366,0.02022373166004372,1.2185359858806217,0.28586348116143234,0.15372476239314956,0.044528341995336645,0.025662685755957225,0.012669257426441217,0.18061376580082128,0.04541633022373805,0.014676377948756834,0.021963047750734332,0.031189434353601077,34.82587606371146,8.333890708456682,0.00563686072809403,0.08075148399195578,0.06308903281733401,0.056042693919211115,0.009523122158377315,0.006044182489029409,0.08564617306125881,0.006178474407908291,0.012108381967297145,1.3975995286707403,84.5451029450369,0.02337936067890879,0.04077531172959154,565.9935929193659,6.514113497173396,0.03043470002832338,0.03722888521424478,157.21318550709816,1.6889308025651437,0.03880880216386931,0.00623402553383511,0.053006443813940485,0.2516371610435727,0.0498299379057576,0.06877622025666767,14.765135783945366,0.07095839761532932,0.046723382659850515,1.629791231097853,0.0058387745993675605
4,2012-01-05 12:00:00,0.010943966010175233,0.04334958716017475,0.015937047192889256,0.08237341068185497,0.34233465387302064,0.08961392111429785,66.03704986440901,0.018167170768012005,2.155806705985292,0.26054083956445534,0.13998564992596038,0.0403388763230384,0.02342855820068082,0.01156198310312767,0.16473972513109353,0.0414958449998396,0.013404105489738393,0.020083778012341746,0.028514123694530467,46.16149055575709,14.73059578228888,0.005161337908018762,0.07384651629421578,0.05756857766896664,0.0511907619911493,0.008718715683376935,0.005530299239863258,0.07823906933253226,0.005641783712239776,0.011054064960799087,2.468526216345689,110.40810135898717,0.021337713871743758,0.03694000548159325,630.7437396789554,11.476098977522334,0.02780718810521955,0.033990828330737,196.19074173920868,2.9849578387272744,0.035410970528849214,0.005693745925848352,0.04841935150609512,0.2298111773768428,0.0453190135491421,0.06284798851425243,17.242354610402444,0.06481147640029963,0.04267645179521477,2.878543219827137,0.005321286474597104
5,2012-01-06 12:00:00,0.036578646996783065,0.14920632228976638,0.054898014487715655,0.2721568001654531,1.1449348884058017,0.29735287367771207,80.32812083480053,0.20573071503244203,3.436803857611753,0.8695440808460246,0.46303136438224285,0.13525399047980916,0.08025436288497348,0.039180313195366204,0.5447497840963984,0.34572650835533214,0.04719228963397664,0.17453260157703482,0.0973635254354322,59.963559613532006,23.31257166624303,0.061625722578616524,0.39266745068194575,0.19048334400910424,0.1712290938591386,0.03154626212352899,0.018692036624339877,0.26093778659902783,0.019107915948344316,0.03799579956796894,3.9233675038894917,140.42692052749334,0.071557493608855,0.11894404197057235,707.5252455165061,18.51015276161456,0.09466028096266864,0.1138132035778347,239.76872856298536,4.736840934311565,0.12104286134334391,0.019450699463309788,0.16252708372845925,0.7652867404595768,0.15086713367089946,0.4062365554614826,19.894869106352765,0.21615549305995127,0.14528653291700488,4.510536297282848,0.01825558230893932
6,2012-01-07 12:00:00,0.04207801225166434,0.17565819619162976,0.06490723085319476,0.3102394403144733,1.3214137616953436,0.3392695447318397,96.40336059016643,0.492394283691739,5.079853315670938,0.9994273712365818,0.5279005062554981,0.1547209059247027,0.09431235795045174,0.04564984195285893,0.6222837392119398,0.7597902414568259,0.056602390501321494,0.3880251974616763,0.11434623879792855,76.44896537706063,34.16016709909093,0.14893281225600236,0.7100589354266121,0.2178354791068427,0.1977421610131094,0.0386680785923538,0.021807334420692534,0.3006966932024193,0.02227004154743173,0.04475877346173911,5.766157637204725,175.4192263819115,0.08270935014677568,0.1318517858521127,795.9929694411451,27.480654804700695,0.11083003800182332,0.1314708226735456,289.2002020830144,6.955777130264858,0.14191867996423682,0.022823396974782178,0.18820950575341178,0.880518517219531,0.17257809977039418,0.813758647835395,22.78635140726232,0.24903403586408362,0.1700473154950352,6.535879119098682,0.021425596012438694
7,2012-01-08 12:00:00,0.07794006045709724,0.3314286831609044,0.12272087527582916,0.5699200478021583,2.449842487599748,0.6248332779144006,114.74920057821706,0.9885880263246513,7.156682119231077,1.849240841537638,0.9708745756420013,0.28680067509537993,0.17742925801236267,0.08536003573027426,1.1568447831546018,1.5412120479815674,0.10844081755185134,0.7925376840868046,0.21505690906410388,96.37520208855321,47.79264303540895,0.30808262167247397,1.4270185082260076,0.400972136496973,0.36681207597845217,0.0754657734629867,0.04079520112502082,0.5673564724822246,0.04160412868702492,0.08458016043843897,8.108821974925108,216.54367290186661,0.15348823603854025,0.23804622091286728,898.5257046820298,39.075089462665105,0.20782516482749572,0.24393360338211084,346.15355325085267,9.754951557329054,0.2666562817304978,0.04289435050755737,0.3571979684838298,1.6277919763667998,0.3184485720349998,1.6311686450686322,26.022623521504524,0.46086017611441027,0.3225037991892783,9.06835541658908,0.04033169534721682
8,2012-01-09 12:00:00,0.09443188981822448,0.4136867409000267,0.15405011212607064,0.6812953770953878,2.978498792406465,0.7487191799082132,135.64151366660542,1.6549644133985284,9.716119678451998,2.2371534660144317,1.1621688929199865,0.3459176117717685,0.22073709574032122,0.1051585247835653,1.4222707151814449,2.575517924370573,0.13871995345732022,1.3374285185270636,0.2677448332000986,120.07451151359092,64.43965607126015,0.5364260903050286,2.2860533196633286,0.4816090195965977,0.4465227652351739,0.09932753390935864,0.05040323671797689,0.7187277119407738,0.051204485915141505,0.10593415721075572,10.998867869910312,264.38592765560827,0.1868145875778318,0.2750356547937785,1016.4272528808568,53.40587484789432,0.2574097686062826,0.29694599375348096,411.4617661890644,13.182265091393607,0.3309361924825129,0.053299637962807594,0.4568735415729204,1.9703280601563375,0.38280101995601107,2.6477696480840622,29.661737291526627,0.5588261116579055,0.4096174639184368,12.137187667454805,0.05013584046667601
9,2012-01-10 12:00:00,0.1456487091954081,0.6463691510270255,0.2413807809338914,1.0437498862202443,4.598246436253738,1.1490388433082412,159.61680739983913,2.6235465542045633,12.86058610549794,3.447251299879089,1.7832632820792877,0.5334522157650775,0.3443299883942741,0.16336668642067076,2.2364185738818887,4.165802110326099,0.21935309914130716,2.179382748592231,0.4180559617821185,148.5038473790938,84.8137205567134,0.8855076066549172,3.7430361957146943,0.7398611263355862,0.6903540473038744,0.15960656587808583,0.07850177634156844,1.154881098178478,0.07943402206035007,0.16609556813967505,14.586574287527169,320.358552102016,0.2883355055474546,0.41680354691347576,1152.8834810800413,71.3718723341498,0.40059165384795115,0.4587145881919714,487.0156923457266,17.392619199942754,0.516079171970707,0.08308832188035599,0.7383680977544351,3.0353813478870877,0.5881080859654165,4.259796688465717,33.81141123346479,0.8615582774580706,0.6536206013312051,15.891326465831655,0.07816332008832269
10,2012-01-11 12:00:00,0.17933353686473907,0.81724915990954,0.3070686978144268,1.2679360985848902,5.679316844658718,1.3992301277975936,187.057758683782,3.8631121280722485,16.66511663208908,4.237332237960117,2.1721640264441904,0.6542897140193366,0.43461546354544256,0.20423972785976424,2.846737178456012,6.221898615943801,0.2836181163547402,3.2833907001700267,0.528099963804839,182.19834566892405,109.30724883887312,1.3630251575417907,5.564845908762098,0.9045578842034434,0.8556303197263249,0.21256929228005758,0.0986687077409009,1.525148632943812,0.09910412098077608,0.21122015242124004,18.955336235275688,385.3423466467453,0.35602597419549004,0.49215338474429515,1309.8892730569928,93.25866781167761,0.5029269940517661,0.5672518986725268,574.0020874108342,22.469884632524654,0.651084505124655,0.10463437804718434,0.9846555007836943,3.733518516637125,0.7179106303711805,6.274110477289133,38.54204145382746,1.061429766075773,0.8565495556882372,20.391678867051397,0.09836630101271063
11,2012-01-12 12:00:00,0.25355899478026667,1.1678800969344845,0.44018075531756773,1.7817994210012522,8.037781417103847,1.9688100379182036,218.65100807119774,5.526231783899777,21.26332271477933,5.985443436205429,3.0601664909928763,0.9244735578467455,0.6215467836575085,0.2905164347776088,4.14421670960457,9.103696520450999,0.40934655083837795,4.838707963458256,0.7548986607042872,222.38588217413357,138.83607720033078,2.036667901682482,8.285182384259805,1.276720007403356,1.2157302240578374,0.3124449536845865,0.14095503954398672,2.270017906977514,0.14071203174718988,0.30314377510174856,24.301823699195932,461.1367643888747,0.5032991267830318,0.6872008546348195,1491.5057980506947,120.20656567532211,0.7161744577972329,0.803252893958439,674.8136917431113,28.61438967790003,0.9326772215536531,0.1492239770001695,1.4732040909316102,5.274822447546569,1.010638422426819,9.148271686238573,43.98428769482999,1.5005432838164867,1.2630417132401435,25.829345390402572,0.14014524054273506
12,2012-01-13 12:00:00,0.3136243234808485,1.477648657189312,0.5601363690321021,2.176745368255268,9.968816531984992,2.410219159578588,254.9412170912936,7.594736844573218,26.76329012900814,7.3907434520448865,3.7540299293843065,1.1395769431496046,0.787632419998429,0.36401290772962586,5.357861965402301,12.7614652008298,0.527538797370629,6.835765183953897,0.9549896966908609,269.8812782638397,173.99815302515182,2.930427078141117,11.716938516192139,1.573029959795123,1.518382625759895,0.41510242034048694,0.17787314956167996,3.0364969950648155,0.17587004810041323,0.38596642375442575,30.75741162119888,549.0224878125646,0.6233615016270656,0.8218725937703506,1700.6307827416688,152.73450858799924,0.9001067410733803,0.997312779922648,791.1653556764999,35.956279570221305,1.1846319201885143,0.18808225635897463,1.9868651283637722,6.518845891965627,1.239191772997965,12.721659965047127,50.23438594646302,1.8569501451410513,1.6737984953478187,32.30660976625947,0.1763205043281486
13,2012-01-14 12:00:00,0.42210822368937756,2.0087045448336163,0.7637522672124647,2.912732655082542,13.43076678297074,3.2281865992559617,296.8183625249758,10.248366735649435,33.339734053008996,9.937615506495499,5.041673111166237,1.5321863533758815,1.074711985941511,0.49252776292764916,7.467716934603425,17.63227619351237,0.7230670746875753,9.508459271568737,1.2986061256669859,326.2751568125838,215.97485177187474,4.135356187126283,16.499568655294922,2.1187265321081292,2.060480829700099,0.5809821573132443,0.24200528764440435,4.315700616103546,0.23753507168999427,0.5268703528453473,38.58065406443765,651.3087614475179,0.8384283888413427,1.0957441091372881,1942.475620025843,192.30496063949462,1.218838605583066,1.3443312007265178,926.1265729485654,44.75587990016135,1.622431594473198,0.25510170271326743,2.836306224857984,8.769510434451018,1.6598937050017426,17.53306470685582,57.457248129043954,2.499375857248704,2.3620221817407168,40.069786881592904,0.23867055201478368
