17,1,1,1,1,1,1,1,1,1,1
17,1,6,1,1,1,1,1,1,1,1
17,1,11,1,1,1,1,1,1,1,1
17,1,16,1,1,1,1,1,1,1,1
17,1,21,1,1,1,1,1,1,1,1
17,1,26,1,1,1,1,1,1,1,1
17,1,31,1,1,1,1,1,1,1,1
17,1,36,1,1,1,1,1,1,1,1
17,1,41,1,1,1,1,1,1,1,1
17,1,46,1,1,1,1,1,1,1,1
17,1,51,1,1,1,1,1,1,1,1
17,1,56,1,1,1,1,1,1,1,1
17,1,61,1,1,1,1,1,1,1,1
17,1,66,1,1,1,1,1,1,1,1
17,1,71,1,1,1,1,1,1,1,1
17,1,76,1,1,1,1,1,1,1,1
17,1,81,1,1,1,1,1,1,1,1
17,1,86,1,1,1,1,1,1,1,1
17,1,91,1,1,1,1,1,1,1,1
17,1,96,1,1,1,1,1,1,1,1
17,1,101,1,1,1,1,1,1,1,1
17,1,106,1,1,1,1,1,1,1,1
17,1,111,1,1,1,1,1,1,1,1
17,1,116,1,1,1,1,1,1,1,1
17,1,121,1,1,1,1,1,1,1,1
17,1,126,1,1,1,1,1,1,1,1
17,1,131,1,1,1,1,1,1,1,1
17,1,136,1,1,1,1,1,1,1,1
17,1,141,1,1,1,1,1,1,1,1
17,1,146,1,1,1,1,1,1,1,1
17,1,151,1,1,1,1,1,1,1,1
17,1,156,1,1,1,1,1,1,1,1
17,1,161,1,1,1,1,1,1,1,1
17,1,166,1,1,1,1,1,1,1,1
17,1,171,1,1,1,1,1,1,1,1
17,1,176,1,1,1,1,1,1,1,1
17,1,181,1,1,1,1,1,1,1,1
17,1,186,1,1,1,1,1,1,1,1
17,1,191,1,1,1,1,1,1,1,1
17,1,196,1,1,1,1,1,1,1,1
17,1,201,1,1,1,1,1,1,1,1
17,1,206,1,1,1,1,1,1,1,1
17,2,1,0,0,0,0,0,0,0,0
17,2,6,0,0,0,0,0,0,0,0
17,2,11,0,0,0,0,0,0,0,0
17,2,16,0,0,0,0,0,0,0,0
17,2,21,0,0,0,0,0,0,0,0
17,2,26,0,0,0,0,0,0,0,0
17,2,31,0,0,0,0,0,0,0,0
17,2,36,0,0,0,0,0,0,0,0
17,2,41,0,0,0,0,0,0,0,0
17,2,46,0,0,0,0,0,0,0,0
17,2,51,0,0,0,0,0,0,0,0
17,2,56,0,0,0,0,0,0,0,0
17,2,61,0,0,0,0,0,0,0,0
17,2,66,0,0,0,0,0,0,0,0
17,2,71,0,0,0,0,0,0,0,0
17,2,76,0,0,0,0,0,0,0,0
17,2,81,0,0,0,0,0,0,0,0
17,2,86,0,0,0,0,0,0,0,0
17,2,91,0,0,0,0,0,0,0,0
17,2,96,0,0,0,0,0,0,0,0
17,2,101,0,0,0,0,0,0,0,0
17,2,106,0,0,0,0,0,0,0,0
17,2,111,0,0,0,0,0,0,0,0
17,2,116,0,0,0,0,0,0,0,0
17,2,121,0,0,0,0,0,0,0,0
17,2,126,0,0,0,0,0,0,0,0
17,2,131,0,0,0,0,0,0,0,0
17,2,136,0,0,0,0,0,0,0,0
17,2,141,0,0,0,0,0,0,0,0
17,2,146,0,0,0,0,0,0,0,0
17,2,151,0,0,0,0,0,0,0,0
17,2,156,0,0,0,0,0,0,0,0
17,2,161,0,0,0,0,0,0,0,0
17,2,166,0,0,0,0,0,0,0,0
17,2,171,0,0,0,0,0,0,0,0
17,2,176,0,0,0,0,0,0,0,0
17,2,181,0,0,0,0,0,0,0,0
17,2,186,0,0,0,0,0,0,0,0
17,2,191,0,0,0,0,0,0,0,0
17,2,196,0,0,0,0,0,0,0,0
17,2,201,0,0,0,0,0,0,0,0
17,2,206,0,0,0,0,0,0,0,0
17,3,1,0,0,0,0,0,0,0,0
17,3,6,0,0,0,0,0,0,0,0
17,3,11,0,0,0,0,0,0,0,0
17,3,16,0,0,0,0,0,0,0,0
17,3,21,0,0,0,0,0,0,0,0
17,3,26,0,0,0,0,0,0,0,0
