iteration,time,US-AK,US-AL,US-AR,US-AZ,US-CA,US-CO,US-CT,US-DC,US-DE,US-FL,US-GA,US-HI,US-IA,US-ID,US-IL,US-IN,US-KS,US-KY,US-LA,US-MA,US-MD,US-ME,US-MI,US-MN,US-MO,US-MS,US-MT,US-NC,US-ND,US-NE,US-NH,US-NJ,US-NM,US-NV,US-NY,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VA,US-VT,US-WA,US-WI,US-WV,US-WY
1,2012-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,26.030006950560047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.40902366469529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.56969620853665,0.0,0.0,346.01220252731684,0.0,0.0,0.0,76.54711068360702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.295511713213692,0.0,0.0,0.0,0.0
2,2012-01-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,19.18473851793735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.619852594404534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.952830788159822,0.0,0.0,255.01663868698714,0.0,0.0,0.0,56.4171333815885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1139542283865,0.0,0.0,0.0,0.0
3,2012-01-04 12:00:00,0.005147151838257096,0.020376897234326067,0.007469813001951496,0.03874575978032575,0.16068687606597118,0.04222630442385365,19.364518136316,0.008667313568590167,0.22490311818217212,0.12251292049775674,0.06588204102563554,0.019083575140858566,0.010998293895410242,0.005429681754189094,0.07740589962892343,0.019464141524459168,0.006289876263752931,0.009412734750314717,0.01336690043725761,11.732746102398323,1.5420201533726134,0.002415797454897442,0.034607778853695335,0.027038156921714584,0.024018297393947622,0.0040813380678759925,0.0025903639238697472,0.03670550274053949,0.0026479176033892683,0.005189306557413063,0.2590951505951374,29.05321592976641,0.010019726005246624,0.017475133598396378,231.78242935409298,1.216162588998694,0.013043442869281451,0.015955236520390624,57.16982657501296,0.31274311102458396,0.016632343784515422,0.0026717252287864765,0.02271704734883164,0.10784449759010259,0.021355687673896118,0.029475522967143297,5.776738568554992,0.030410741835141145,0.020024306854221654,0.30219211719608047,0.0025023319711575264
4,2012-01-05 12:00:00,0.006234416774900003,0.02469146377394885,0.009071107011833035,0.046926618793895175,0.19492091582143384,0.05107385830408459,20.718505815302915,0.010386124746887949,0.44213461904209,0.14841423766363793,0.07975846334099854,0.023013162932139983,0.013340298874335724,0.006584040177066649,0.09382451017527887,0.023623176112970115,0.007631579534140101,0.011431153888680717,0.016230408917310462,13.448600411225849,3.026337217287122,0.0029367412051130373,0.042030840866081796,0.032783694949171986,0.029144387403817418,0.004960993864611307,0.0031472374365589264,0.04454268085142109,0.003212282600976427,0.006294248405440326,0.5078310383329023,32.727766563568885,0.012150652398704274,0.02107397150281436,224.8630299274003,2.3725551673259377,0.015830399259401367,0.019354068941358618,61.3470138788935,0.6135644328417427,0.020165833447579808,0.0032416944065776607,0.027566265012257424,0.13084385490293315,0.025829141036667447,0.03577750933582308,5.824706366374903,0.036899569865509706,0.02429720007178411,0.5922493109824769,0.0030312509533487013
5,2012-01-06 12:00:00,0.011517512003757824,0.046416964297966615,0.017077914789078368,0.0861082901729661,0.36048653116786383,0.09389332782518126,22.16310689549057,0.030235477155437236,0.6556333150159688,0.27396645425612787,0.14642060422762154,0.04250528587016032,0.025019050646674437,0.012268359369978414,0.17231295184557777,0.06026939244433859,0.014549172004172644,0.029838536473318286,0.03039714507436819,15.217315539751812,4.474864370033239,0.008937432089214147,0.0891480251023012,0.060239753756395786,0.05391139440046167,0.009622013987013732,0.005860836335890308,0.08225745120421785,0.005984884096959345,0.011828397820959752,0.7523563174501199,36.45552246920057,0.022503677277859967,0.038021898538380526,222.29557479750883,3.5385808728999746,0.02958847137021702,0.03581715700859416,65.81878439156688,0.9083746553755103,0.03776555089664269,0.006070781469687615,0.05109728969721781,0.24139335233799628,0.047573292108673594,0.08155059052921383,5.9373585479137425,0.06813916178770238,0.045410393480976446,0.8724494017157001,0.00568657414790843
6,2012-01-07 12:00:00,0.014220059072082587,0.058302787113819574,0.021515011070232324,0.10560737864596914,0.4460740993395448,0.11524806584025858,23.512034090708294,0.05938875607286617,0.8733125187643662,0.33803427941563874,0.17960320422439544,0.05228965996071016,0.03137881155780773,0.015288644243584061,0.21164034082225316,0.10689084704883454,0.01853409821439399,0.053768782721606886,0.038101636710408775,16.958835983550653,5.929585430643354,0.017963478591898684,0.13298583417215112,0.07404525360251107,0.06673924643496587,0.01246582036105567,0.007309448290267182,0.10166889199174696,0.007459673400390357,0.014862507815144041,0.9987531948315467,40.02899842450868,0.027878133593219605,0.04571838777245183,221.0465430900375,4.726341926080189,0.03700428755758186,0.044349429852450446,70.03844827681286,1.205265177612783,0.047285792731312795,0.007605058523919479,0.06338402839664768,0.29802335846898337,0.058502567518997614,0.13135954414400636,6.044279546870606,0.0842061034960778,0.05677872352684595,1.1486807229691984,0.007126492370904108
7,2012-01-08 12:00:00,0.0194745486831004,0.08114563538779183,0.03001221872806519,0.14368058871488365,0.6118528161528002,0.157012569462927,24.76832693152332,0.10564989109826296,1.1003899926291423,0.4626043610793414,0.24447072638683778,0.07149528535994494,0.04359083481696431,0.021117443597325657,0.28869047691160493,0.18296508693278973,0.02613618736477366,0.09287190284395569,0.052901694345492425,18.71006761546773,7.43339615209839,0.032515189834233654,0.20841493718124998,0.10093010786067498,0.09157835414466951,0.017855859614709084,0.010100483483054534,0.1396458104053765,0.010301340470966392,0.02069825965236342,1.2554792766220566,43.50021592041963,0.038276837609638716,0.061157230667786194,220.44426795870896,5.988421671209607,0.05126228011622988,0.06087044782331788,74.03084922709559,1.5133070957604304,0.06559858922624875,0.010553751986209675,0.08739226640330919,0.40783982406073815,0.07984356984922605,0.2142742266511349,6.137599526143891,0.11533856348586025,0.07876591588559739,1.4311033846028485,0.009897843274810782
8,2012-01-09 12:00:00,0.023153096252816467,0.09830176559167388,0.03648224817969521,0.16946988829801174,0.7290748206074676,0.18542972181857953,25.93824185905081,0.16123528593645295,1.3351234510953165,0.5495156359609467,0.2885250541112575,0.08473235977002623,0.052703948640866846,0.025367997857557865,0.34244102885843825,0.2722860446241388,0.032159238945605025,0.13941212755879215,0.06396451224274823,20.45791066612391,8.970945455440535,0.05075186868966137,0.288423860870738,0.11937263503853736,0.10919410747600794,0.02237927359093751,0.012150737280964769,0.16736620460937726,0.012370426795098933,0.025112928856260094,1.5198170571591918,46.86350684259382,0.04564958930755754,0.07064988536135576,220.21781259606541,7.297732146872707,0.06179752159679172,0.0725875964226496,77.80093074097272,1.8290779804460846,0.07918326844199923,0.012747962980262042,0.10524420157660802,0.4846729171733082,0.09448469425413074,0.30627031360962015,6.2173382470510115,0.13721568068324774,0.09532641063264981,1.7165947476691394,0.01195955178710946
9,2012-01-10 12:00:00,0.028507023998793433,0.12289857201153197,0.04574585652089347,0.20723333895283133,0.8991961333556269,0.22703914008686024,27.042276540725453,0.23063265567688962,1.5776181630785542,0.6760454944263734,0.35310440571013924,0.10411508222363267,0.0657742137166536,0.031502025590153374,0.4220256058541229,0.38709499009910453,0.04073449247788049,0.19954875956677462,0.07986543550157087,22.22214911030341,10.548618825840244,0.07436300987017075,0.39563075175040424,0.14633146841129213,0.1347683584842325,0.0287934172308311,0.015112830858611644,0.20851365905707772,0.0153514758278195,0.03146052289491501,1.7939732898889191,50.152389233068966,0.056326007926109846,0.08503100923300708,220.34342066339764,8.671724660344058,0.07694328591911906,0.08958384002761431,81.41414476645207,2.1541612917200736,0.09870435626270867,0.01589964881394889,0.13170443028016424,0.596398937589666,0.11586991686025663,0.4256572507231763,6.288479080395285,0.16899669875345932,0.11944707752892152,2.007916867833826,0.014919098692515651
10,2012-01-11 12:00:00,0.032976815434089375,0.14459279202582698,0.05402364936683334,0.2378477719816459,1.0423887599029444,0.2609123408274582,28.08641088915755,0.30885273840001637,1.8256841135988418,0.7813260888869472,0.4056968153938093,0.12009707039450765,0.07724662737945365,0.03679690035631511,0.48989633971354984,0.5174856516716099,0.04863177621994037,0.2686187729597922,0.09388324651754901,23.99126205879539,12.14973270251378,0.10233152507558602,0.5137821602131255,0.16848354841533253,0.15639385499520805,0.03498762948700025,0.017696728812985268,0.24543152661161627,0.017915871391731907,0.03712195719341602,2.0752398675531465,53.35731571689983,0.06530992261237813,0.09585305596519784,220.74923676819603,10.08848175915255,0.09013845126888562,0.10392687543027637,84.87806012632983,2.4850300408841552,0.11578244284570613,0.01866170058410766,0.15583370064251365,0.6896073133118423,0.13338417999818614,0.5576731638251994,6.3531541620563,0.1956047927107516,0.1412564507004793,2.3018812130672606,0.01750725675392139
