iteration,time,US-AK,US-AL,US-AR,US-AZ,US-CA,US-CO,US-CT,US-DC,US-DE,US-FL,US-GA,US-HI,US-IA,US-ID,US-IL,US-IN,US-KS,US-KY,US-LA,US-MA,US-MD,US-ME,US-MI,US-MN,US-MO,US-MS,US-MT,US-NC,US-ND,US-NE,US-NH,US-NJ,US-NM,US-NV,US-NY,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VA,US-VT,US-WA,US-WI,US-WV,US-WY
1,2012-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,52.06001390112009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.818047329390573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.13939241707328,0.0,0.0,692.0244050546336,0.0,0.0,0.0,153.094221367214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.59102342642738,0.0,0.0,0.0,0.0
2,2012-01-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,37.84859158064214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.95147782076607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.174039728598274,0.0,0.0,503.10398335453243,0.0,0.0,0.0,111.30264034010918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.06183613127528,0.0,0.0,0.0,0.0
3,2012-01-04 12:00:00,0.01029430367651419,0.04075379446865212,0.01493962600390299,0.07749151956065149,0.3213737521319423,0.08445260884770729,48.39522116495481,0.01733462713718033,0.8957961214429143,0.24502584099551342,0.13176408205127105,0.038167150281717126,0.021996587790820477,0.010859363508378187,0.15481179925784683,0.03892828304891833,0.012579752527505858,0.01882546950062943,0.026733800874515212,30.802326360596425,6.1285112464084595,0.004831594909794883,0.06921555770739067,0.054076313843429154,0.04803659478789524,0.008162676135751983,0.005180727847739494,0.07341100548107897,0.005295835206778535,0.010378613114826124,1.0280044151573304,75.34344717551954,0.020039452010493248,0.03495026719679275,540.9237558847266,4.795725685539388,0.0260868857385629,0.03191047304078124,143.18581461156134,1.2421127857327416,0.03326468756903084,0.005343450457572951,0.045434094697663276,0.21568899518020515,0.04271137534779223,0.05895104593428658,13.847029204269008,0.060821483670282284,0.0400486137084433,1.1988189928752317,0.005004663942315052
4,2012-01-05 12:00:00,0.01216000415071129,0.04816031339148516,0.017694025147506568,0.09152848979782147,0.3802006140473483,0.0996141353113627,60.75005253840506,0.02025220919779198,1.7459439836067145,0.28947769364241105,0.15556400003980206,0.04488130931101503,0.026020699966678655,0.012842299323361719,0.18300466269982285,0.04607850345270148,0.014885766442934718,0.022297543592963424,0.03165880359812637,41.41759249979504,11.934338533897758,0.00572853453280854,0.08198521413336783,0.06394509930519837,0.056847676243524686,0.009677107415739305,0.006139052985451891,0.08688303032962971,0.006265690096596499,0.01227713831984078,2.0005006930928535,99.63456830835692,0.023700120956410265,0.04109943278366838,607.5562061618451,9.309862862894477,0.030878191717980587,0.037750823209249496,180.27667318225747,2.4185654895622113,0.0393337259947422,0.006323085257715654,0.053769506572603556,0.25521703599721135,0.05037693947382287,0.06978648643766261,16.282205156038557,0.07197449413502378,0.047392941383005906,2.332831364323478,0.0059123619380096245
5,2012-01-06 12:00:00,0.03205842972934449,0.13015692439028043,0.047884194246645945,0.23897330324473703,1.0033627111557146,0.26091078891118547,74.66227956225661,0.1442592640859018,2.8439232490944617,0.7622720976069971,0.40649739188706474,0.11847385717670479,0.07006192244175835,0.03426306885267148,0.4782678619173159,0.2522230960189564,0.041022366750719304,0.12671054443313565,0.08504224188939172,54.128377675800074,19.33170413516081,0.043074012741423154,0.30809288679980323,0.16721998654891426,0.15005379886966036,0.027308040876071017,0.016353266502691026,0.22877718924338458,0.01671135409785532,0.03315226866980857,3.251043838786331,127.81483318456318,0.06268167169977422,0.10488164656344413,687.8547417172767,15.30070573436206,0.08272082299858032,0.09972149953330973,222.42945084188457,3.9258997052811564,0.10570532431081552,0.016987843647831603,0.14234752466206077,0.6711289311585095,0.13230742692557215,0.3075926025809606,19.00471002636365,0.18951398448621687,0.12696006726244133,3.7506053878127243,0.01593306189964534
6,2012-01-07 12:00:00,0.042611879596988776,0.17653799187883654,0.06516900878076208,0.315136148792026,1.3371372076455257,0.344418637928133,90.56629748273133,0.36048356229193146,4.271203388499325,1.0124293392194652,0.5361573526403876,0.15683073494729166,0.09486063290822486,0.04604371977579988,0.631764805845576,0.5757176604319373,0.056553976669053714,0.2929548347174552,0.11505948314594955,69.49096572160458,28.81800613961369,0.10898316588723898,0.5806729738383966,0.2210875283624163,0.2000667667221123,0.03837669588252972,0.02199455533540567,0.30445502573210426,0.022461810963736322,0.044982800755351125,4.859648101720836,161.08378685069576,0.08364621639192958,0.13509386491486236,781.1542884085219,23.08462179202606,0.11162469498939591,0.1329958841444155,270.9770219170911,5.863669872689366,0.142840533689855,0.02296903136962084,0.19024798807533763,0.8919513700477819,0.17504492306549113,0.6383412838098301,22.036443230753683,0.2521593612093852,0.17127763680484556,5.537835675006764,0.021553439048937088
7,2012-01-08 12:00:00,0.0712901419921538,0.3011136857338103,0.11143028015493352,0.5228740281227386,2.240262510940994,0.5726758828779708,108.94285011637567,0.7383558553461601,6.103590494699528,1.6921275846512545,0.8903604666205878,0.26219827494728837,0.1613771966675092,0.07781240560303158,1.0562798203250765,1.170058055059327,0.09799476977603389,0.5998000599822989,0.19564686503129886,88.20911342684373,40.91300261311701,0.2286223902678605,1.127314765401145,0.3676350768429852,0.3353740432092301,0.06776421840605408,0.03718878988883365,0.5151042759260909,0.037937444189630236,0.07681360343290412,6.927722645808773,200.64041605469228,0.14029907616438858,0.219805046550107,889.588817714833,33.23796253706989,0.18925830206978922,0.2230010888733505,327.5191270820284,8.34211719467103,0.24263989971987382,0.03902989709580142,0.32360033983262426,1.4901085034066817,0.29165531429328406,1.2629397997729197,25.461893044493284,0.4217197941268274,0.2923326252494017,7.799683070189881,0.0366723769278411
8,2012-01-09 12:00:00,0.0943310965285734,0.4081218912767811,0.151690320998027,0.6845313180232394,2.9721929612934783,0.7512179860220431,130.17516569599442,1.2758054159215078,8.406529439277364,2.2363261249126123,1.166857240887525,0.34580238377413314,0.2181290246264221,0.1043383635908761,1.4066088380245978,2.0105477615271106,0.13549070618264414,1.0396817860454786,0.2645507823003344,110.7917414648973,55.992134825196445,0.408109094297278,1.850958708807944,0.48304379708623385,0.4453636591937096,0.095907277501551,0.04996877020010314,0.7000808502848012,0.0508324062190331,0.10437332930151333,9.52753360722857,247.39007952676886,0.18631847655661052,0.2801815201470509,1015.1313514214806,46.064206092297525,0.2548745804989443,0.2961571850289998,393.26949182372016,11.439688848775102,0.3273259236385473,0.05269941820790429,0.4430417115662108,1.9699520077799462,0.38356278340234523,2.1085966505553158,29.351649620892495,0.5583074076864849,0.39962560363806354,10.598967543609097,0.04954182466673108
9,2012-01-10 12:00:00,0.1371886338546218,0.6034612376868979,0.22504696975028027,0.9875692792734944,4.329258522205889,1.0857169607623514,154.8015483172866,2.0579193571483576,11.27885123170094,3.2490361627991584,1.6857013152050464,0.5022575777791806,0.32187172317768215,0.15315318248983856,2.0716391866483446,3.2799042579654496,0.20326531553450258,1.7084514213561346,0.3907086501420074,138.10638747551067,74.70859251848519,0.6817959539877952,3.0019348853756753,0.6989843229791165,0.6494796498132663,0.1464986724541705,0.07351886847102918,1.0518177745431867,0.07452661921606574,0.15481609215197692,12.790203209835378,302.71816121704364,0.27143484529067596,0.39764315979823694,1160.924241956954,62.292378813503724,0.3750936766197684,0.43170239702409025,470.05645873229474,15.296114135718193,0.4825557926502966,0.07771112860158791,0.669718113865805,2.861972794060965,0.5552373144115375,3.399628540707078,33.80706444270283,0.8119134147880931,0.5994990199847533,14.063850087391502,0.07306999169192041
10,2012-01-11 12:00:00,0.1792662828642877,0.8051657014967916,0.3017072463225008,1.2771063644955247,5.670545055448464,1.4067437592141168,183.34258116496622,3.1039097207189084,14.817938701962825,4.240022010194786,2.1841304078764603,0.6544500274991809,0.42866874085279255,0.20253487074627613,2.7613688735699493,5.002491376211838,0.27613486621963734,2.625960726299019,0.5208845853831362,170.92100683131108,97.64116675503449,1.0683422064818489,4.54390886647033,0.9080990708744991,0.8525785007994477,0.2036742369190469,0.09760388307596453,1.4396935929684833,0.09840282539952841,0.2074900728086048,16.831230949182412,367.9073498257659,0.35549289659700983,0.5031467364122875,1329.8976978296068,82.45370904114307,0.4976938345415478,0.5659918091277206,559.5677807861805,20.03417202981759,0.642177385779786,0.10336263859798274,0.9237182749123004,3.7364964042381956,0.7208116182971701,5.11583515120842,38.9219980696033,1.0613443450332347,0.8178156887112674,18.296588645149424,0.09715343326412748
